"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"749","Wake Forest","11/26/11","2","GIVENS","CHRIS","1","9","0","9","0","","","","","","","1","9","4","69","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","25","HARRIS","JOSH","22","73","7","66","0","","","","","","","22","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","25","HARRIS","JOSH","23","98","2","96","1","","","","","","","23","96","3","13","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","09/17/11","25","HARRIS","JOSH","14","55","1","54","0","","","","","","","14","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/01/11","25","HARRIS","JOSH","19","68","8","60","1","","","","","","","19","60","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/08/11","25","HARRIS","JOSH","13","136","0","136","0","","","","","","","13","136","2","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","25","HARRIS","JOSH","3","9","0","9","0","","","","","","","3","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","25","HARRIS","JOSH","7","14","3","11","1","","","","","","","7","11","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","11/26/11","25","HARRIS","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","55","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","39","JACKSON","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","13","0","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","38","0","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","","","","","","","","","","","","1","5","0","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","3","37","0","","","","","","","","","2","21","0","2","86","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/01/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","1","5","0","5","89","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","20","JACKSON","LOVELL","1","0","9","-9","0","","","","","","","1","-9","","","","","","","","","","","","1","4","0","4","76","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/15/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","","","","","","","","","","","","2","1","0","2","44","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/22/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","","","","","","","","","","","","1","-1","0","4","82","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","7","103","0","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","","","","","","","","","","","","1","-2","0","4","114","0","","","","","","","","","","","","","0"
"749","Wake Forest","11/19/11","20","JACKSON","LOVELL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","27","0","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","2E","JACKSON","TYLER","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","87","JAMES","MATT","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","87","JAMES","MATT","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/26/11","87","JAMES","MATT","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","30","KNOTT","NICK","7","30","0","30","1","","","","","","","7","30","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/15/11","30","KNOTT","NICK","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","2","0","0","","","","","4","3","","11"
"749","Wake Forest","09/10/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","2","","10"
"749","Wake Forest","09/17/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","6","6","0","0","","","","","2","2","","12"
"749","Wake Forest","10/01/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","2","","9"
"749","Wake Forest","10/08/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","3","0","0","","","","","2","2","","9"
"749","Wake Forest","10/15/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","1","","5"
"749","Wake Forest","10/22/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","1","","6"
"749","Wake Forest","10/29/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","1","","6"
"749","Wake Forest","11/05/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","1","","5"
"749","Wake Forest","11/12/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","0","","4"
"749","Wake Forest","11/19/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","1","1","","7"
"749","Wake Forest","11/26/11","82","NEWMAN","JIMMY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","","","","1"
"749","Wake Forest","09/10/11","7","NOEL","MERRILL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","3","70","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","7","NOEL","MERRILL","","","","","","","","","","","","0","0","","","","1","14","0","","","","","","","","","1","23","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/15/11","7","NOEL","MERRILL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","26","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/22/11","7","NOEL","MERRILL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","11","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","7","NOEL","MERRILL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","22","0","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","7","NOEL","MERRILL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","22","0","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","7","NOEL","MERRILL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","5","59","0","","","","","","","","","","","","","0"
"749","Wake Forest","10/22/11","6","OKORO","KENNY","","","","","","","","","","","","0","0","","","","1","36","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","80","PARKER","ANDREW","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","80","PARKER","ANDREW","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","80","PARKER","ANDREW","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","80","PARKER","ANDREW","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","22","PENDERGRASS","BRANDON","9","35","5","30","0","","","","","","","9","30","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","22","PENDERGRASS","BRANDON","10","53","4","49","1","","","","","","","10","49","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/01/11","22","PENDERGRASS","BRANDON","8","31","6","25","1","","","","","","","8","25","1","7","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/08/11","22","PENDERGRASS","BRANDON","13","44","0","44","0","","","","","","","13","44","2","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/15/11","22","PENDERGRASS","BRANDON","21","96","16","80","0","","","","","","","21","80","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/22/11","22","PENDERGRASS","BRANDON","15","49","6","43","1","","","","","","","15","43","2","-2","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/29/11","22","PENDERGRASS","BRANDON","13","105","6","99","2","","","","","","","13","99","3","8","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"749","Wake Forest","11/05/11","22","PENDERGRASS","BRANDON","17","50","3","47","0","","","","","","","17","47","2","29","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","11/12/11","22","PENDERGRASS","BRANDON","20","135","1","134","2","","","","","","","20","134","3","9","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"749","Wake Forest","11/19/11","22","PENDERGRASS","BRANDON","26","129","4","125","1","","","","","","","26","125","1","7","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","11/26/11","22","PENDERGRASS","BRANDON","12","75","1","74","0","","","","","","","12","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","10","PRICE","TANNER","7","19","13","6","0","31","18","0","289","3","","38","295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","10","PRICE","TANNER","5","1","17","-16","0","35","22","1","297","1","","40","281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","10","PRICE","TANNER","4","1","18","-17","1","32","21","0","281","2","","36","264","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/01/11","10","PRICE","TANNER","4","15","0","15","0","29","19","1","252","1","","33","267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","10","PRICE","TANNER","4","0","34","-34","0","35","21","0","233","3","","39","199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/15/11","10","PRICE","TANNER","7","3","36","-33","0","33","19","1","254","2","","40","221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/22/11","10","PRICE","TANNER","9","50","21","29","0","25","15","0","215","2","","34","244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
